Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	160315	3/15/2016	092741	CME 	00	092 	42621	15048	1907	423	1218	2920	0	17344	16087	1578	0	400	0	35611	23315	7010	19306	-9299	-11091	-191	-552	411	676	0	6637	-3297	-3521	0	0	0	-8115	-6884	-1184	-2415	100	35.3	4.5	1	2.9	6.9	0	40.7	37.7	3.7	0	0.9	0	83.6	54.7	16.4	45.3	36	4				5	0	11	11	9	0		0	23	24	48	34.5	62.4	41.9	47.6	34.3	61.6	41.3	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	160308	3/8/2016	092741	CME 	00	092 	51920	26138	2098	975	807	2244	0	10708	19384	5099	0	400	0	43726	30199	8194	21721	1421	-1482	365	-372	0	67	0	77	-2334	1992	0	0	0	215	-282	1206	1703	100	50.3	4	1.9	1.6	4.3	0	20.6	37.3	9.8	0	0.8	0	84.2	58.2	15.8	41.8	35	7		4		4	0	8	11	10	0		0	23	26	48.6	35.8	63.4	43.8	47.8	31.7	60.9	38.7	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	160301	3/1/2016	092741	CME 	00	092 	50499	27620	1733	1347	807	2177	0	10631	21718	3107	0	400	0	43511	30482	6988	20017	-710	83	-522	262	0	-61	0	452	-342	-875	0	0	0	-78	-1538	-632	828	100	54.7	3.4	2.7	1.6	4.3	0	21.1	43	6.2	0	0.8	0	86.2	60.4	13.8	39.6	37	7		4		4	0	8	14	10	0		0	22	29	54.9	37	67.8	44.2	54.3	34.4	66.9	41.3	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	160223	2/23/2016	092741	CME 	00	092 	51209	27538	2255	1085	807	2238	0	10179	22060	3981	0	400	0	43589	32020	7620	19189	-704	1950	-421	-121	-429	13	0	-91	-1951	200	0	0	0	1509	-2280	-2213	1576	100	53.8	4.4	2.1	1.6	4.4	0	19.9	43.1	7.8	0	0.8	0	85.1	62.5	14.9	37.5	36	6				4	0	9	13	13	0		0	24	27	55	37.4	67.9	46.8	54.1	35.8	66.6	43.1	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	160216	2/16/2016	092741	CME 	00	092 	51913	25588	2676	1206	1236	2225	0	10270	24012	3781	0	400	0	42080	34300	9833	17613	-4485	-5211	207	-101	0	-12	0	-353	-2895	-183	0	0	0	-5848	-2983	1363	-1502	100	49.3	5.2	2.3	2.4	4.3	0	19.8	46.3	7.3	0	0.8	0	81.1	66.1	18.9	33.9	38	5	4			4	0	9	14	13	0		0	23	30	51.7	38.5	63.9	47.6	50.7	37.3	62.8	44.8	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	160209	2/9/2016	092741	CME 	00	092 	56398	30799	2469	1307	1236	2237	0	10623	26906	3964	0	400	0	47929	37284	8469	19114	-6223	-5274	464	730	0	-10	0	-5034	-3485	1279	0	390	-62	-8361	-695	2138	-5528	100	54.6	4.4	2.3	2.2	4	0	18.8	47.7	7	0	0.7	0	85	66.1	15	33.9	38	5	4			4	0	11	12	13	0		0	24	30	56.4	39.5	68.2	48.9	55.4	39.5	67.1	46.5	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	160202	2/2/2016	092741	CME 	00	092 	62621	36072	2005	577	1236	2247	0	15656	30392	2685	0	10	62	56289	37978	6332	24643	3936	2511	1555	76	0	17	0	770	1143	196	0	-21	22	3574	2987	362	949	100	57.6	3.2	0.9	2	3.6	0	25	48.5	4.3	0	0	0.1	89.9	60.6	10.1	39.4	42	6				4	0	12	15	10	0			24	31	57.9	39.5	69.9	47.1	57.3	39.5	69.3	46.1	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	160126	1/26/2016	092741	CME 	00	092 	58685	33562	450	501	1236	2230	0	14886	29248	2490	0	31	40	52715	34991	5970	23694	7158	6813	-738	-35	0	-450	0	-391	5616	694	0	23	-47	7034	5063	124	2095	100	57.2	0.8	0.9	2.1	3.8	0	25.4	49.8	4.2	0	0.1	0.1	89.8	59.6	10.2	40.4	41	7				4	0	11	16	11	0			24	32	56	40	68.1	47.2	55.5	40	67.5	46.3	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	160119	1/19/2016	092741	CME 	00	092 	51527	26749	1188	536	1236	2680	0	15277	23633	1796	0	8	87	45681	29928	5846	21599	3025	2499	315	45	0	628	0	348	2403	91	0	8	87	3070	3577	-45	-552	100	51.9	2.3	1	2.4	5.2	0	29.6	45.9	3.5	0	0	0.2	88.7	58.1	11.3	41.9	41	6				5	0	13	12	10	0			25	30	51.3	38.9	65.1	45.2	50.7	38.9	64.5	44.6	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	160112	1/12/2016	092741	CME 	00	092 	48502	24251	874	491	1236	2052	0	14929	21230	1705	0	0	0	42612	26351	5890	22151	-4385	-2757	142	119	0	-16	0	-1845	-2132	-438	0	0	0	-4921	-2326	536	-2059	100	50	1.8	1	2.5	4.2	0	30.8	43.8	3.5	0	0	0	87.9	54.3	12.1	45.7	36	6				4	0	11	12	10	0	0	0	23	26	52.5	37.6	65.9	44.4	52.4	37.6	65.8	44.1	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	160105	1/5/2016	092741	CME 	00	092 	52887	27008	732	372	1236	2068	0	16774	23362	2143	0	0	0	47533	28677	5354	24210	1600	1804	-1630	125	0	2	0	-753	-508	316	0	0	0	1493	-1695	107	3295	100	51.1	1.4	0.7	2.3	3.9	0	31.7	44.2	4.1	0	0	0	89.9	54.2	10.1	45.8	38	6				4	0	10	15	11	0	0	0	22	30	54.3	35.8	69.1	42.8	54.2	35.8	68.7	41.8	"(CONTRACTS OF CHF 125,000)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160614	6/14/2016	096742	CME 	00	096 	235712	116273	2885	6164	2125	81251	9152	55710	56724	22256	2133	14315	3841	217654	196589	18058	39123	-45315	-34312	-39161	1022	-857	1647	-1078	2696	-1167	-6204	-427	2967	-5730	-44889	-47704	-426	2389	100	49.3	1.2	2.6	0.9	34.5	3.9	23.6	24.1	9.4	0.9	6.1	1.6	92.3	83.4	7.7	16.6	114	8	7	10		27	9	25	33	23	5	6		67	92	55.4	27.6	65	38.5	55.3	26.8	63.8	37.1	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160607	6/7/2016	096742	CME 	00	096 	281027	150585	42046	5143	2982	79605	10230	53014	57891	28460	2560	11348	9570	262544	244292	18483	36735	7014	2945	-6835	-2358	-1372	2845	2893	1506	8184	-1948	331	6	6231	8227	9018	-1213	-2004	100	53.6	15	1.8	1.1	28.3	3.6	18.9	20.6	10.1	0.9	4	3.4	93.4	86.9	6.6	13.1	116	8	8	9		27	9	29	33	32	5			72	97	55.1	30.7	65.8	43.6	55.1	29.4	63.7	42.1	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160531	5/31/2016	096742	CME 	00	096 	274013	147640	48881	7501	4354	76759	7338	51508	49707	30408	2229	11342	3339	254316	235274	19697	38739	-1665	-1682	10571	-146	353	-3508	-195	-4229	-7803	3139	-265	-1619	565	-2461	1003	796	-2668	100	53.9	17.8	2.7	1.6	28	2.7	18.8	18.1	11.1	0.8	4.1	1.2	92.8	85.9	7.2	14.1	104	8	8	11	4	23	9	27	26	28	4	4		69	86	55.8	33	65	46.6	55.8	31.6	64.2	44.7	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160524	5/24/2016	096742	CME 	00	096 	275678	149322	38310	7646	4001	80267	7533	55737	57510	27269	2495	12961	2775	256777	234271	18901	41407	7633	1061	736	450	-49	3303	1101	1369	-3545	3291	-1013	1182	-850	5360	5669	2273	1964	100	54.2	13.9	2.8	1.5	29.1	2.7	20.2	20.9	9.9	0.9	4.7	1	93.1	85	6.9	15	109	9	7	10		25	9	29	28	25		5		66	89	56	31.3	65.5	42.9	56	29.9	64.5	41.3	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160517	5/17/2016	096742	CME 	00	096 	268045	148260	37573	7197	4050	76964	6432	54368	61055	23978	3507	11779	3624	251417	228602	16628	39443	3528	266	-6580	1698	-185	1988	104	-192	1954	960	379	413	397	3427	935	101	2593	100	55.3	14	2.7	1.5	28.7	2.4	20.3	22.8	8.9	1.3	4.4	1.4	93.8	85.3	6.2	14.7	116	9	7	11		25	9	28	36	26	4	4		69	96	57.3	30	66.7	41.6	57.3	28.7	66.1	40	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160510	5/10/2016	096742	CME 	00	096 	264517	147994	44153	5499	4235	74976	6328	54560	59100	23019	3128	11366	3227	247990	227668	16527	36849	-22600	-97	4172	-2938	125	5229	-4581	1740	-11665	-9458	-1767	-966	-2614	-19589	-22821	-3011	221	100	55.9	16.7	2.1	1.6	28.3	2.4	20.6	22.3	8.7	1.2	4.3	1.2	93.8	86.1	6.2	13.9	115	8	8	11	4	24	9	27	35	26	5	4		71	93	58	30.4	67.4	42.7	58	29.4	66.9	41.5	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160503	5/3/2016	096742	CME 	00	096 	287117	148091	39981	8437	4110	69747	10908	52820	70765	32477	4895	12332	5841	267579	250488	19538	36629	3675	2099	16034	-137	257	-1215	-310	-982	-9742	2411	214	-655	356	3907	6741	-232	-3066	100	51.6	13.9	2.9	1.4	24.3	3.8	18.4	24.6	11.3	1.7	4.3	2	93.2	87.2	6.8	12.8	122	9	7	11	5	26	10	28	34	25	9	4	6	74	100	53	26.7	63.4	38	53	25.5	61.3	36.3	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160426	4/26/2016	096742	CME 	00	096 	283442	145992	23948	8574	3853	70962	11219	53802	80507	30066	4681	12987	5485	263672	243747	19770	39695	12252	-1622	8892	1840	-58	-2395	2470	4582	-5879	4680	876	-562	613	13380	9658	-1128	2594	100	51.5	8.4	3	1.4	25	4	19	28.4	10.6	1.7	4.6	1.9	93	86	7	14	119	7	8	11		27	11	28	34	25	7	5	4	72	98	54.9	26	64.9	38	54.9	24.6	62.3	36.6	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160419	4/19/2016	096742	CME 	00	096 	271190	147615	15056	6734	3911	73357	8749	49220	86387	25386	3805	13549	4871	250291	234089	20899	37101	4502	-3278	10546	-321	-14	-10258	2899	-2366	366	3407	-245	-217	289	372	6711	4130	-2209	100	54.4	5.6	2.5	1.4	27	3.2	18.1	31.9	9.4	1.4	5	1.8	92.3	86.3	7.7	13.7	122	8	8	11		29	11	27	36	27	4	7	5	72	104	57.7	27.1	67.3	38.8	57.6	26.4	65.3	37.5	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160412	4/12/2016	096742	CME 	00	096 	266688	150892	4510	7056	3925	83615	5850	51587	86020	21979	4050	13766	4582	249920	227378	16768	39310	-12620	-4615	1992	-3262	-289	-1731	-292	-4494	-10020	200	-214	1538	-1056	-14023	-12632	1403	12	100	56.6	1.7	2.6	1.5	31.4	2.2	19.3	32.3	8.2	1.5	5.2	1.7	93.7	85.3	6.3	14.7	122	10	5	10		28	10	29	35	24		9	5	70	101	58.3	31	67.4	42.5	58.3	30.2	66.3	41.4	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160405	4/5/2016	096742	CME 	00	096 	279308	155508	2518	10318	4214	85346	6142	56080	96041	21779	4264	12228	5639	263943	240010	15365	39298	-609	-8321	1117	1746	2798	-707	376	1480	-7634	-431	-2	114	1983	-371	-3436	-238	2827	100	55.7	0.9	3.7	1.5	30.6	2.2	20.1	34.4	7.8	1.5	4.4	2	94.5	85.9	5.5	14.1	120	11	5	10	4	28	9	27	32	21	5	8	6	67	99	55	34.5	65.4	46.2	55	33.9	65	45.1	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160329	3/29/2016	096742	CME 	00	096 	279917	163829	1401	8572	1416	86053	5766	54600	103674	22210	4266	12114	3655	264314	243445	15603	36472	3992	4021	-402	-956	-234	1278	1254	-1686	2052	474	1567	1448	-210	4230	4938	-238	-946	100	58.5	0.5	3.1	0.5	30.7	2.1	19.5	37	7.9	1.5	4.3	1.3	94.4	87	5.6	13	115	11		11		28	9	27	32	23	5	7	6	66	98	54.5	37.8	66.8	49.9	54.5	37.1	65.4	49.1	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160322	3/22/2016	096742	CME 	00	096 	275925	159808	1802	9528	1650	84775	4512	56286	101623	21736	2699	10666	3866	260084	238508	15841	37417	-3463	12826	97	476	-178	-2976	-450	-23121	-2214	2797	1852	71	1263	-4534	-935	1071	-2528	100	57.9	0.7	3.5	0.6	30.7	1.6	20.4	36.8	7.9	1	3.9	1.4	94.3	86.4	5.7	13.6	107	10	4	10		26	9	26	30	23	4	4	4	63	90	55.3	37.4	67.5	49.5	55.3	36.7	66.6	48.6	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160315	3/15/2016	096742	CME 	00	096 	279388	146981	1705	9052	1828	87751	4962	79406	103836	18939	846	10595	2603	264618	239443	14770	39945	-44109	-49710	-1532	-13953	-1134	-720	1975	38846	-9598	-12248	-2	-1464	-1013	-37239	-38553	-6870	-5556	100	52.6	0.6	3.2	0.7	31.4	1.8	28.4	37.2	6.8	0.3	3.8	0.9	94.7	85.7	5.3	14.3	103	8	5	10	4	25	10	27	28	21		4		60	87	57	39.8	69.6	51.8	57	39.1	68.6	51	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160308	3/8/2016	096742	CME 	00	096 	323497	196692	3237	23005	2961	88471	2987	40561	113434	31187	848	12059	3616	301856	277996	21641	45501	2255	8656	-1540	7160	-181	3534	-3186	-6736	1863	-1454	-55	-4243	-2532	1673	-397	582	2652	100	60.8	1	7.1	0.9	27.3	0.9	12.5	35.1	9.6	0.3	3.7	1.1	93.3	85.9	6.7	14.1	118	11	6	13		28	10	25	37	26		4		66	104	55.7	35.9	69	46.5	53.9	35.3	63.2	45.5	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160301	3/1/2016	096742	CME 	00	096 	321242	188036	4778	15845	3142	84937	6173	47297	111571	32641	904	16301	6147	300184	278393	21058	42849	22756	17541	431	1226	-31	1806	1540	183	10265	3702	-1624	-62	825	23362	19734	-606	3022	100	58.5	1.5	4.9	1	26.4	1.9	14.7	34.7	10.2	0.3	5.1	1.9	93.4	86.7	6.6	13.3	118	12	7	11	4	27	10	26	33	21		6	4	65	99	55	34.9	64.6	44.2	52.1	34.3	61.3	43.1	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160223	2/23/2016	096742	CME 	00	096 	298486	170495	4346	14619	3173	83131	4633	47114	101306	28939	2527	16363	5322	276822	258659	21664	39827	7365	-9548	7	4791	-794	-7777	1660	551	-2432	5717	-47	2465	1077	3406	5507	3959	1858	100	57.1	1.5	4.9	1.1	27.9	1.6	15.8	33.9	9.7	0.8	5.5	1.8	92.7	86.7	7.3	13.3	114	11	7	11		25	8	26	29	20	7	6	5	66	92	54.7	36	64.8	45	52.2	35.3	61.5	43.9	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160216	2/16/2016	096742	CME 	00	096 	291121	180043	4339	9828	3967	90908	2973	46563	103738	23222	2574	13898	4245	273416	253152	17705	37969	9218	-3660	136	2510	632	1840	490	6658	-407	2090	26	-395	571	9318	6834	-100	2384	100	61.8	1.5	3.4	1.4	31.2	1	16	35.6	8	0.9	4.8	1.5	93.9	87	6.1	13	114	13	6	11		24	8	26	31	19	6	5	4	66	90	57.9	36.6	68.2	47.5	55.8	35.9	66	46.8	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160209	2/9/2016	096742	CME 	00	096 	281903	183703	4203	7318	3335	89068	2483	39905	104146	21132	2548	14293	3675	264098	246318	17805	35585	-26413	-10383	-530	-1861	-387	6826	-957	-46	-7078	-9955	1051	-282	-3449	-25987	-17287	-426	-9126	100	65.2	1.5	2.6	1.2	31.6	0.9	14.2	36.9	7.5	0.9	5.1	1.3	93.7	87.4	6.3	12.6	112	13	6	11		25	8	19	34	19	5	7	4	60	94	60.1	39	70.9	49.3	58.6	38.3	69.3	48.5	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160202	2/2/2016	096742	CME 	00	096 	308316	194085	4734	9180	3722	82242	3440	39950	111223	31087	1497	14576	7123	290085	263605	18231	44711	1101	3124	-285	1017	694	-7282	-1518	-3077	6995	2153	116	-1057	1223	3731	1245	-2630	-144	100	63	1.5	3	1.2	26.7	1.1	13	36.1	10.1	0.5	4.7	2.3	94.1	85.5	5.9	14.5	121	14	6	11	4	23	8	20	43	23	5	6	5	64	104	57.7	34.9	68.8	44.1	56.4	34.2	66.1	42.8	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160126	1/26/2016	096742	CME 	00	096 	307215	190962	5019	8163	3028	89523	4958	43028	104229	28935	1381	15633	5900	286354	262359	20861	44856	12990	17541	573	-206	-1124	11924	-587	-2825	3645	294	-515	-2084	295	12873	13855	117	-865	100	62.2	1.6	2.7	1	29.1	1.6	14	33.9	9.4	0.4	5.1	1.9	93.2	85.4	6.8	14.6	118	12	6	10		24	8	20	41	22	4	8	4	60	102	57.9	34.2	69	44.8	56.6	33.7	66.4	43.3	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160119	1/19/2016	096742	CME 	00	096 	294225	173421	4445	8369	4152	77599	5545	45853	100584	28640	1896	17717	5605	273481	248504	20744	45721	27173	13197	150	1764	-741	1922	2602	2725	14662	4368	498	1147	2384	26796	28999	377	-1826	100	58.9	1.5	2.8	1.4	26.4	1.9	15.6	34.2	9.7	0.6	6	1.9	92.9	84.5	7.1	15.5	122	12	5	11		23	9	23	42	22	5	9	4	66	102	55.7	33.3	66.3	43.2	54.1	32.8	63.6	41.6	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160112	1/12/2016	096742	CME 	00	096 	267052	160224	4295	6605	4894	75677	2943	43128	85921	24273	1398	16570	3222	246685	219505	20367	47547	10300	28319	988	-1192	-4736	7233	-4045	-3366	5808	-2030	-2911	-1385	-1200	8840	4177	1460	6123	100	60	1.6	2.5	1.8	28.3	1.1	16.1	32.2	9.1	0.5	6.2	1.2	92.4	82.2	7.6	17.8	111	11	6	10	4	21	7	21	36	18	4	8	4	60	90	56.9	32.7	67.7	43	55.5	32.2	65.3	41.5	"(CONTRACTS OF GBP 62,500)"	F10	Combined
BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE	160105	1/5/2016	096742	CME 	00	096 	256752	131905	3307	7797	9629	68443	6988	46494	80113	26303	4309	17956	4421	237845	215328	18907	41424	27017	14079	311	2737	1809	3759	1518	-3550	8216	8750	1579	97	651	27572	26038	-555	979	100	51.4	1.3	3	3.8	26.7	2.7	18.1	31.2	10.2	1.7	7	1.7	92.6	83.9	7.4	16.1	113	11	5	11	4	20	8	21	36	18	6	10	5	64	91	49.8	29.9	61.3	39.3	48.3	28.7	58.4	36.2	"(CONTRACTS OF GBP 62,500)"	F10	Combined
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE	160614	6/14/2016	097741	CME 	00	097 	177210	6734	1552	8171	27775	43504	10349	63324	18035	23229	2021	37266	4042	145645	146148	31565	31062	-34138	-9618	-25486	-5508	675	-452	618	3384	-15218	-3140	-2508	33396	-17792	-33889	-33582	-249	-556	100	3.8	0.9	4.6	15.7	24.5	5.8	35.7	10.2	13.1	1.1	21	2.3	82.2	82.5	17.8	17.5	112	5	4	6	12	21	14	34	25	19		8	4	77	78	28.9	37.4	37.4	45.8	28.9	36.1	35.5	41.1	"(CONTRACTS OF JPY 12,500,000)"	F10	Combined
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE	160607	6/7/2016	097741	CME 	00	097 	211348	16352	27038	13679	27099	43956	9732	59940	33252	26369	4529	3870	21833	179534	179731	31814	31617	11042	4788	4970	-2251	-1359	-297	-444	-192	-579	-3246	-1039	413	13068	9324	11633	1718	-591	100	7.7	12.8	6.5	12.8	20.8	4.6	28.4	15.7	12.5	2.1	1.8	10.3	84.9	85	15.1	15	119	4	8	8	13	20	14	34	25	22		11	4	82	85	31.4	30.6	41.1	42.5	23	25.6	30.9	32.6	"(CONTRACTS OF JPY 12,500,000)"	F10	Combined
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE	160531	5/31/2016	097741	CME 	00	097 	200306	11564	22068	15931	28458	44253	10176	60132	33832	29615	5568	3457	8765	170210	168098	30096	32208	937	91	-6052	1463	-4180	-374	1398	-1428	-3920	2274	-2325	192	3640	933	-1379	4	2316	100	5.8	11	8	14.2	22.1	5.1	30	16.9	14.8	2.8	1.7	4.4	85	83.9	15	16.1	121	6	11	12	13	21	14	29	26	22	4	11	4	85	88	24.4	25.2	35.1	35.1	22.2	24.9	31	31.5	"(CONTRACTS OF JPY 12,500,000)"	F10	Combined
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE	160524	5/24/2016	097741	CME 	00	097 	199369	11473	28120	14468	32638	44628	8779	61560	37752	27341	7893	3265	5125	169276	169476	30093	29893	3013	2731	-9567	1974	-2511	1105	-55	-2979	3377	2223	-126	-265	908	2165	-302	848	3315	100	5.8	14.1	7.3	16.4	22.4	4.4	30.9	18.9	13.7	4	1.6	2.6	84.9	85	15.1	15	125	8	9	12	15	20	16	31	30	23	5	7	4	89	91	24.7	26	35	37.8	24.2	25.8	33.5	34.2	"(CONTRACTS OF JPY 12,500,000)"	F10	Combined
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE	160517	5/17/2016	097741	CME 	00	097 	196356	8742	37687	12494	35149	43523	8834	64538	34374	25118	8019	3531	4217	167111	169778	29245	26578	-5324	-61	-2970	846	22	-1291	421	520	-1861	1435	-5278	325	-7	-2103	-3103	-3221	-2221	100	4.5	19.2	6.4	17.9	22.2	4.5	32.9	17.5	12.8	4.1	1.8	2.1	85.1	86.5	14.9	13.5	126	6	10	12	15	19	17	33	30	25	5	8	4	91	93	25.5	29.7	35.2	42.1	25.2	27.9	33.5	38.4	"(CONTRACTS OF JPY 12,500,000)"	F10	Combined
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE	160510	5/10/2016	097741	CME 	00	097 	201680	8803	40657	11648	35127	44814	8413	64019	36235	23684	13297	3206	4224	169214	172881	32466	28799	-4276	-4665	-3628	573	4122	2903	-2784	2831	4206	-3932	511	390	533	-2811	-1740	-1465	-2536	100	4.4	20.2	5.8	17.4	22.2	4.2	31.7	18	11.7	6.6	1.6	2.1	83.9	85.7	16.1	14.3	130	5	10	12	17	20	16	33	33	25	4	8	4	95	92	26.6	30.3	36.5	42.4	26.6	28.7	34.6	39.4	"(CONTRACTS OF JPY 12,500,000)"	F10	Combined
