Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110412	12-04-2011	090741	CME	00	090	149529	8006	100706	5088	9194	7004	235	57895	13612	3853	10009	0	410	94688	130907	54841	18622	-2637	-61	5324	370	-654	-29	-6	203	-2421	-3404	139	-1	-93	-3507	-261	870	-2376	100	5.4	67.3	3.4	6.1	4.7	0.2	38.7	9.1	2.6	6.7	0	0.3	63.3	87.5	36.7	12.5	83	6	11	6		4		35	11	12	13	0		66	40	19.5	56.2	28.7	70.9	18.8	54.7	27.7	69.3	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110405	05-04-2011	090741	CME	00	090	152166	8067	95382	4718	9848	7033	241	57692	16033	7257	9870	1	502	98195	131168	53972	20998	22542	-11	11168	-592	-507	18	-32	13881	6341	2820	1227	-382	-37	16749	19303	5793	3239	100	5.3	62.7	3.1	6.5	4.6	0.2	37.9	10.5	4.8	6.5	0	0.3	64.5	86.2	35.5	13.8	89	7	10	7	4	4		38	14	17	11			73	45	18.8	54.2	27.8	68.6	18.7	52.9	27.1	67.3	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110329	29-03-2011	090741	CME	00	090	129624	8078	84215	5309	10355	7015	273	43810	9692	4437	8643	384	540	81446	111865	48178	17759	1326	1000	306	1257	-14	-70	-4	2115	-271	121	-1618	266	-61	2796	1546	-1470	-221	100	6.2	65	4.1	8	5.4	0.2	33.8	7.5	3.4	6.7	0.3	0.4	62.8	86.3	37.2	13.7	77	9	7	7	5	4		28	12	15	10			67	38	18.7	58	28.4	72.6	18.6	56.6	28.2	71.1	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110322	22-03-2011	090741	CME	00	090	128298	7079	83908	4052	10369	7085	277	41696	9962	4316	10261	117	600	78650	110318	49648	17980	-70405	555	8760	-53458	-1014	-1	-51	-13038	-21393	-1252	3225	115	100	-64933	-67180	-5472	-3225	100	5.5	65.4	3.2	8.1	5.5	0.2	32.5	7.8	3.4	8	0.1	0.5	61.3	86	38.7	14	78	7	8	6	5	4		29	11	14	12			67	37	19.9	57.8	28.4	72.2	19.8	57.1	27.8	71.4	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110315	15-03-2011	090741	CME	00	090	198703	6524	75148	57510	11383	7086	328	54734	31355	5568	7036	3	500	143583	177498	55120	21205	17329	677	-10874	33635	683	40	185	-16272	-8070	1696	-1446	-647	124	19282	16089	-1953	1240	100	3.3	37.8	28.9	5.7	3.6	0.2	27.5	15.8	2.8	3.5	0	0.3	72.3	89.3	27.7	10.7	83	4	16	12	5	4		33	11	17	9			70	47	34.8	48.8	45.7	64.1	17.2	31.9	23.3	43.6	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110308	08-03-2011	090741	CME	00	090	181374	5847	86023	23875	10700	7046	143	71006	39425	3872	8482	650	375	124301	161409	57073	19965	22718	-228	4993	19061	993	-4	1	3493	2639	-1587	-274	650	145	21603	25899	1114	-3181	100	3.2	47.4	13.2	5.9	3.9	0.1	39.1	21.7	2.1	4.7	0.4	0.2	68.5	89	31.5	11	90		18	9	5	4		35	12	12	11			69	47	22.7	49.2	34	63	19.1	41.9	28.3	55.5	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110301	01-03-2011	090741	CME	00	090	158656	6075	81029	4814	9707	7050	142	67513	36785	5459	8756	0	231	102697	135511	55959	23145	10819	1660	3732	482	95	-35	0	5490	2032	886	-1127	-1	-103	7383	6994	3436	3825	100	3.8	51.1	3	6.1	4.4	0.1	42.6	23.2	3.4	5.5	0	0.1	64.7	85.4	35.3	14.6	86	5	17	8	4	4		32	12	11	12	0		64	45	20.1	45.3	32.7	59.4	20.1	45.1	31.9	58.8	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110222	22-02-2011	090741	CME	00	090	147837	4415	77297	4333	9612	7085	142	62023	34753	4573	9883	1	333	95314	128516	52523	19320	-183	28	-597	16	101	60	-1	-5491	27571	239	1198	-28009	-11	-3920	-732	3737	548	100	3	52.3	2.9	6.5	4.8	0.1	42	23.5	3.1	6.7	0	0.2	64.5	86.9	35.5	13.1	86		17	7	4	4		31	14	12	12			65	45	17.7	46.5	28.9	61.3	17.7	46.3	28.5	60.2	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110215	15-02-2011	090741	CME	00	090	148020	4387	77894	4316	9511	7025	143	67514	7182	4333	8685	28010	344	99234	129248	48786	18772	-696	990	-1194	-525	-100	-96	0	4090	-1164	-414	-388	6	28	3680	-3359	-4376	2662	100	3	52.6	2.9	6.4	4.7	0.1	45.6	4.9	2.9	5.9	18.9	0.2	67	87.3	33	12.7	89		18	7	4	4		33	14	11	11			66	46	18.2	46.2	30	60.8	18.2	45.9	30	59.6	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110208	08-02-2011	090741	CME	00	090	148716	3397	79088	4842	9611	7121	143	63424	8346	4747	9073	28004	316	95554	132607	53162	16110	19874	-206	11949	365	-726	0	1	18007	2211	-789	625	8528	-153	17123	22112	2751	-2238	100	2.3	53.2	3.3	6.5	4.8	0.1	42.6	5.6	3.2	6.1	18.8	0.2	64.3	89.2	35.7	10.8	85		17	6	4	4		30	14	13	12			62	47	20.5	46.3	31.7	61.2	20.5	46.2	31	60.3	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110201	01-02-2011	090741	CME	00	090	128842	3604	67138	4477	10337	7121	142	45417	6135	5537	8449	19476	469	78431	110495	50411	18347	2717	1191	-1345	87	-92	163	10	-1290	0	1005	685	474	87	1683	481	1034	2236	100	2.8	52.1	3.5	8	5.5	0.1	35.3	4.8	4.3	6.6	15.1	0.4	60.9	85.8	39.1	14.2	84		17	6	4	4		28	14	14	12		4	63	47	16.7	43.1	26.2	57.1	16.7	42.9	25.5	56.7	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110125	25-01-2011	090741	CME	00	090	126125	2413	68483	4389	10429	6958	132	46707	6135	4532	7764	19002	382	76748	110014	49377	16111	-10078	-447	-9960	1463	-84	-314	-8	-11406	392	523	-171	-399	-48	-10178	-8351	100	-1727	100	1.9	54.3	3.5	8.3	5.5	0.1	37	4.9	3.6	6.2	15.1	0.3	60.9	87.2	39.1	12.8	86		17	7	4	4		35	11	12	10			65	45	18.1	44.6	27	58.4	18.1	44.4	26.9	58	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110118	18-01-2011	090741	CME	00	090	136203	2860	78443	2927	10513	7272	140	58113	5743	4008	7935	19401	430	86926	118364	49277	17839	-178	192	641	308	423	543	33	-2770	-806	496	127	1	18	-1172	1234	994	-1412	100	2.1	57.6	2.1	7.7	5.3	0.1	42.7	4.2	2.9	5.8	14.2	0.3	63.8	86.9	36.2	13.1	92		19	7	4	4		37	11	11	11			70	45	18.1	43.3	29.1	58.3	18.1	43.2	29.1	57.8	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110111	11-01-2011	090741	CME	00	090	136381	2668	77802	2618	10090	6729	107	60882	6549	3512	7809	19400	412	88098	117130	48283	19251	7202	1142	9175	-172	-36	312	0	4400	-2939	-765	-727	-2	-97	3747	5513	3456	1690	100	2	57	1.9	7.4	4.9	0.1	44.6	4.8	2.6	5.7	14.2	0.3	64.6	85.9	35.4	14.1	85		19	6	4			32	10	11	11			65	41	18.8	43	30.8	57.6	18.8	43	30.8	57.5	"(CONTRACTS OF CAD 100,000)"	F10	Combined
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE	110104	04-01-2011	090741	CME	00	090	129178	1525	68628	2790	10126	6417	107	56482	9488	4277	8535	19402	508	84351	111617	44827	17561	8186	-254	5913	-15	-83	-721	0	6704	-2045	836	-185	3440	8	7011	7417	1175	770	100	1.2	53.1	2.2	7.8	5	0.1	43.7	7.3	3.3	6.6	15	0.4	65.3	86.4	34.7	13.6	89		18	7	4			36	10	12	12			69	44	19.9	44.2	30.9	58.2	19.9	44	30.9	58	"(CONTRACTS OF CAD 100,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111227	27-12-2011	092741	CME	00	092	38261	11399	1082	747	1059	856	265	15163	15034	1419	537	0	0	30589	19402	7672	18859	2792	1172	5	-75	60	10	62	1813	1186	8	0	0	0	3040	1196	-248	1596	100	29.8	2.8	2	2.8	2.2	0.7	39.6	39.3	3.7	1.4	0	0	79.9	50.7	20.1	49.3	35	8		5				5	15	6		0	0	22	26	54.9	26.1	68.7	34.1	54.5	26.1	67.8	34	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111220	20-12-2011	092741	CME	00	092	35469	10226	1077	822	999	846	203	13350	13847	1411	537	0	0	27549	18206	7920	17263	-23332	-9953	-4949	-7316	0	-66	0	-1508	-1020	-5335	537	-424	0	-23576	-19110	244	-4222	100	28.8	3	2.3	2.8	2.4	0.6	37.6	39	4	1.5	0	0	77.7	51.3	22.3	48.7	35	7	4	5				5	15	6		0	0	23	25	48.3	27.3	63.2	35.3	48.3	27.3	62.3	34.8	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111213	13-12-2011	092741	CME	00	092	58801	20179	6025	8138	999	912	203	14858	14867	6747	0	424	0	51124	37316	7677	21485	9280	2490	-584	4124	0	5	0	221	-717	3627	0	-40	0	10462	6415	-1181	2865	100	34.3	10.2	13.8	1.7	1.6	0.3	25.3	25.3	11.5	0	0.7	0	86.9	63.5	13.1	36.5	42	8	8	10				5	17	8	0		0	28	34	52.4	32.1	69.5	38.4	46.4	19.7	56.9	25.1	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111206	06-12-2011	092741	CME	00	092	49521	17689	6609	4014	999	907	203	14638	15584	3120	0	464	0	40663	30901	8858	18620	5976	4738	520	806	130	-419	-14	-119	1918	345	0	464	0	5886	3620	90	2356	100	35.7	13.3	8.1	2	1.8	0.4	29.6	31.5	6.3	0	0.9	0	82.1	62.4	17.9	37.6	43	7	9	8				5	18	9	0		0	27	35	51.6	25	64.1	32.7	49.4	25	60.8	31.6	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111129	29-11-2011	092741	CME	00	092	43545	12951	6089	3208	869	1326	217	14757	13666	2775	0	0	0	34777	27281	8769	16264	6404	3988	-317	443	-6	-12	0	2884	4404	-109	0	0	0	7200	4409	-796	1995	100	29.7	14	7.4	2	3	0.5	33.9	31.4	6.4	0	0	0	79.9	62.7	20.1	37.3	41	7	7	6				8	15	8	0	0	0	25	32	50	26.8	62	34.5	48.9	26.8	58.9	33.4	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111122	22-11-2011	092741	CME	00	092	37142	8963	6406	2765	875	1338	217	11873	9262	2885	0	0	0	27577	22872	9564	14269	501	900	-433	67	0	2	0	371	1472	-266	0	0	0	1071	842	-570	-341	100	24.1	17.2	7.4	2.4	3.6	0.6	32	24.9	7.8	0	0	0	74.2	61.6	25.8	38.4	35	6	7	6				6	12	8	0	0	0	23	28	45.7	27.6	58.7	35.5	44.5	27.3	55.2	33.3	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111115	15-11-2011	092741	CME	00	092	36641	8063	6839	2698	875	1336	217	11502	7789	3151	0	0	0	26506	22030	10135	14610	5625	2586	-557	795	0	1	0	2234	1966	324	0	0	0	5938	2529	-314	3096	100	22	18.7	7.4	2.4	3.6	0.6	31.4	21.3	8.6	0	0	0	72.3	60.1	27.7	39.9	35	6	6	6				9	10	8	0	0	0	24	27	38.8	25.6	53.6	34.4	37.3	25.2	50	31.7	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111108	08-11-2011	092741	CME	00	092	31016	5477	7396	1903	875	1335	217	9269	5824	2827	0	0	0	20567	19502	10448	11514	1177	413	140	-100	1	-30	-17	2895	1200	-518	0	0	0	2676	676	-1499	501	100	17.7	23.8	6.1	2.8	4.3	0.7	29.9	18.8	9.1	0	0	0	66.3	62.9	33.7	37.1	36	6	6	6				10	10	8	0	0	0	27	25	30.1	27.2	42	38.5	27.3	27.2	38.7	36	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111101	01-11-2011	092741	CME	00	092	29839	5063	7256	2003	874	1365	234	6373	4624	3344	0	0	0	17892	18826	11947	11013	-4275	-532	938	112	-265	-9	68	-3516	-1198	-299	0	0	0	-4433	-389	157	-3886	100	17	24.3	6.7	2.9	4.6	0.8	21.4	15.5	11.2	0	0	0	60	63.1	40	36.9	32	5	6	6				7	10	9	0	0	0	22	27	31.4	24.6	44	36.1	30.3	22.7	40.3	31.3	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111025	25-10-2011	092741	CME	00	092	34114	5596	6318	1891	1139	1374	166	9890	5823	3643	0	0	0	22324	19215	11790	14899	738	-1161	-200	-242	0	-8	0	388	380	-588	0	0	0	-1603	-658	2341	1396	100	16.4	18.5	5.5	3.3	4	0.5	29	17.1	10.7	0	0	0	65.4	56.3	34.6	43.7	35	6	6	6				6	13	10	0	0	0	25	28	34.6	21.7	48.2	31	33.4	19.7	46.1	27.5	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111018	18-10-2011	092741	CME	00	092	33376	6756	6518	2133	1139	1382	166	9502	5442	4231	0	0	0	23927	19873	9449	13503	1283	1313	-257	-138	-245	-3	37	1122	1069	-403	0	0	0	1686	304	-403	979	100	20.2	19.5	6.4	3.4	4.1	0.5	28.5	16.3	12.7	0	0	0	71.7	59.5	28.3	40.5	35	5	8	5				6	12	9	0	0	0	23	28	41.5	22.2	56.2	32.2	39.9	19.6	51.1	27.2	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111011	11-10-2011	092741	CME	00	092	32093	5443	6776	2271	1384	1385	129	8380	4374	4634	0	0	0	22241	19569	9852	12524	-6401	-1019	-245	-1276	63	454	0	1664	-79	-4829	0	-21	-50	-5447	-6046	-954	-355	100	17	21.1	7.1	4.3	4.3	0.4	26.1	13.6	14.4	0	0	0	69.3	61	30.7	39	35	4	9	6				8	10	9	0	0	0	25	27	32.8	26.4	48.9	35.3	30.6	20.2	43.3	27	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	111004	04-10-2011	092741	CME	00	092	38494	6462	7021	3547	1321	931	129	6716	4453	9463	0	21	50	27688	25614	10806	12879	4355	2552	203	693	-33	13	0	-217	1488	1768	0	-4	0	4763	4161	-408	194	100	16.8	18.2	9.2	3.4	2.4	0.3	17.4	11.6	24.6	0	0.1	0.1	71.9	66.5	28.1	33.5	32	4	8	5				5	11	11	0			24	27	32.6	27	49.7	39.8	27	16.8	37.5	22.7	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110927	27-09-2011	092741	CME	00	092	34139	3910	6818	2854	1354	918	129	6933	2965	7695	0	24	50	22926	21453	11213	12686	3170	2205	-1411	646	175	-6	0	-191	-136	2584	0	5	0	5419	1681	-2249	1489	100	11.5	20	8.4	4	2.7	0.4	20.3	8.7	22.5	0	0.1	0.1	67.2	62.8	32.8	37.2	32	4	7	5				8	9	11	0			26	25	28.5	26.9	44.6	39.5	23.4	19.1	32.6	25.3	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110920	20-09-2011	092741	CME	00	092	30969	1705	8229	2208	1179	924	129	7124	3102	5111	0	19	50	17507	19772	13462	11197	-22042	-6238	-14604	-5193	-165	-53	0	-8325	-1833	-844	0	19	50	-20715	-22458	-1327	416	100	5.5	26.6	7.1	3.8	3	0.4	23	10	16.5	0	0.1	0.2	56.5	63.8	43.5	36.2	30		9	5				6	10	8	0			21	25	25.8	27.6	40.6	39.8	23.4	23.2	32.3	30.5	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110913	13-09-2011	092741	CME	00	092	53011	7943	22833	7401	1344	977	129	15449	4935	5955	0	0	0	38221	42230	14790	10781	-8969	963	-2473	-182	395	6	0	-2123	-1372	-1701	0	0	0	-2648	-5723	-6321	-3246	100	15	43.1	14	2.5	1.8	0.2	29.1	9.3	11.2	0	0	0	72.1	79.7	27.9	20.3	43	8	10	11				13	8	12	0	0	0	36	32	26.9	40.3	38.9	55.7	24.2	36.6	32.8	46.3	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110906	06-09-2011	092741	CME	00	092	61980	6980	25306	7583	949	971	129	17572	6307	7657	0	0	0	40869	47953	21111	14027	5518	1686	-1561	1936	14	-36	10	-1572	1822	3421	0	0	0	5495	5591	23	-73	100	11.3	40.8	12.2	1.5	1.6	0.2	28.4	10.2	12.4	0	0	0	65.9	77.4	34.1	22.6	39	6	10	9				13	7	9	0	0	0	32	27	24.2	37.7	35.9	53.6	20.8	34.3	28.9	45	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110830	30-08-2011	092741	CME	00	092	56462	5294	26867	5647	935	1007	119	19143	4485	4236	0	0	0	35374	42362	21088	14100	-904	-500	-3427	1655	0	11	0	-3043	-620	1426	0	0	0	-462	-955	-442	51	100	9.4	47.6	10	1.7	1.8	0.2	33.9	7.9	7.5	0	0	0	62.7	75	37.3	25	38	6	10	9				13	6	7	0	0	0	30	26	26.2	40.9	38.2	56.5	24.2	37	33.7	49.4	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110823	23-08-2011	092741	CME	00	092	57366	5794	30295	3992	935	996	119	22186	5105	2810	0	0	0	35836	43317	21530	14049	479	710	579	32	0	402	0	814	686	-57	0	0	0	1499	1642	-1020	-1163	100	10.1	52.8	7	1.6	1.7	0.2	38.7	8.9	4.9	0	0	0	62.5	75.5	37.5	24.5	39	6	10	6				11	9	5	0	0	0	27	25	30.1	43.9	41.1	59.4	29.9	40.9	39.6	55	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110816	16-08-2011	092741	CME	00	092	56887	5083	29715	3960	935	594	119	21372	4419	2868	0	0	0	34337	41675	22550	15212	-4777	-1274	4203	434	350	-416	-74	-1465	-4176	155	0	-400	0	-1874	-274	-2903	-4503	100	8.9	52.2	7	1.6	1	0.2	37.6	7.8	5	0	0	0	60.4	73.3	39.6	26.7	39	6	10	6				14	7	6	0	0	0	30	23	27.7	43.4	38.1	57.8	26.9	41.2	35.6	53.4	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110809	09-08-2011	092741	CME	00	092	61664	6358	25512	3526	585	1010	193	22837	8596	2712	0	400	0	36211	41949	25452	19715	-7167	762	2430	-1469	-528	-24	-14	-3116	-5603	-1795	-546	400	0	-6706	-6076	-461	-1091	100	10.3	41.4	5.7	0.9	1.6	0.3	37	13.9	4.4	0	0.6	0	58.7	68	41.3	32	50	6	9	6				18	13	6	0		0	32	32	21.4	34.5	31.6	45.9	21.4	33.4	31.2	43.4	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110802	02-08-2011	092741	CME	00	092	68831	5596	23082	4995	1113	1034	207	25953	14199	4508	546	0	0	42917	48025	25913	20806	8744	2028	-3748	1800	-663	-86	74	4027	1524	2885	130	0	0	10282	2450	-1538	6294	100	8.1	33.5	7.3	1.6	1.5	0.3	37.7	20.6	6.5	0.8	0	0	62.4	69.8	37.6	30.2	54	7	9	6				19	13	8		0	0	39	31	21.7	37.6	31.2	49.4	21.7	36.2	30.3	44.4	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110726	26-07-2011	092741	CME	00	092	60087	3567	26830	3195	1776	1120	133	21925	12675	1622	416	0	0	32636	45575	27451	14512	4201	-579	-2203	1597	440	8	0	1863	3819	493	8	0	0	3823	3713	378	488	100	5.9	44.7	5.3	3	1.9	0.2	36.5	21.1	2.7	0.7	0	0	54.3	75.8	45.7	24.2	52	6	9	5				19	11	5		0	0	36	28	18.2	44.2	27.9	56.7	18.2	43.1	27.9	54.7	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110719	19-07-2011	092741	CME	00	092	55886	4146	29033	1598	1336	1112	133	20062	8856	1130	408	0	0	28813	41861	27073	14024	4898	1501	3597	378	84	-15	-25	2056	-292	572	0	0	0	4565	4215	333	683	100	7.4	52	2.9	2.4	2	0.2	35.9	15.8	2	0.7	0	0	51.6	74.9	48.4	25.1	47	6	10	4				18	8	6		0	0	35	24	18	47.8	28	62.2	18	47.1	28	60.9	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110712	12-07-2011	092741	CME	00	092	50988	2645	25436	1220	1252	1127	158	18007	9148	558	408	0	0	24248	37647	26740	13341	785	-984	716	190	6	5	0	308	-514	-29	-10	0	0	-519	368	1305	418	100	5.2	49.9	2.4	2.5	2.2	0.3	35.3	17.9	1.1	0.8	0	0	47.6	73.8	52.4	26.2	43	4	9	5				17	8	5		0	0	31	24	18.6	51.8	27.7	63	18.6	51.1	27.5	62	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110705	05-07-2011	092741	CME	00	092	50203	3629	24720	1030	1246	1122	158	17698	9661	587	418	0	0	24767	37279	25435	12924	-3896	1611	-2447	-120	-249	8	14	-4236	-1010	-58	0	0	0	-3038	-3613	-858	-283	100	7.2	49.2	2.1	2.5	2.2	0.3	35.3	19.2	1.2	0.8	0	0	49.3	74.3	50.7	25.7	43	6	9	5				17	6	4		0	0	29	25	17.3	50.1	27.5	62	17.3	50.1	27.5	61.5	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110628	28-06-2011	092741	CME	00	092	54099	2018	27167	1150	1495	1114	144	21934	10671	645	418	0	0	27805	40892	26293	13207	452	976	-387	306	26	-71	64	-1515	-438	127	-400	0	0	-416	-399	869	851	100	3.7	50.2	2.1	2.8	2.1	0.3	40.5	19.7	1.2	0.8	0	0	51.4	75.6	48.6	24.4	46	4	9					21	7	4		0	0	33	22	19.4	49.2	28.7	64.7	19.4	49.2	28.6	64	"(CONTRACTS OF CHF 125,000)"	F10	Combined
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE	110621	21-06-2011	092741	CME	00	092	53646	1043	27554	844	1469	1185	80	23450	11109	518	818	0	0	28222	41291	25425	12355	-2355	-34	-2660	371	54	-14	11	-2072	-480	194	400	0	0	-1076	-2579	-1278	224	100	1.9	51.4	1.6	2.7	2.2	0.1	43.7	20.7	1	1.5	0	0	52.6	77	47.4	23	45		9					21	6			0	0	30	22	22.2	49.6	31.9	66.2	22.2	49.6	31.8	65.8	"(CONTRACTS OF CHF 125,000)"	F10	Combined
